-6.333979782329279828e-01 3.730747680873006455e+00 3.655684488413602651e+01 3.509619574920865293e-01 3.617513405183239716e-01
-6.333979782329279828e-01 3.730747680873006455e+00 3.655684488413602651e+01 3.509619574920865293e-01 3.617513405183239716e-01
-6.333979782329279828e-01 3.730747680873006455e+00 3.655684488413602651e+01 3.509619574920865293e-01 3.617513405183239716e-01
-6.333979782329279828e-01 3.730747680873006455e+00 3.655684488413602651e+01 3.509619574920865293e-01 3.617513405183239716e-01
-6.333979782329279828e-01 3.730747680873006455e+00 3.655684488413602651e+01 3.509619574920865293e-01 3.617513405183239716e-01
-6.363688453192671846e-01 3.733858249271908125e+00 3.644808074050507685e+01 3.257656873980135925e-01 3.595440516597633862e-01
-6.344896958993970770e-01 3.753782794254222566e+00 3.640794593379936117e+01 2.566092349147403584e-01 3.527979889647643308e-01
-6.344896958993970770e-01 3.753782794254222566e+00 3.640794593379936117e+01 2.566092349147403584e-01 3.527979889647643308e-01
-6.048544833997187009e-01 3.826420599031786551e+00 3.643095269436149408e+01 2.417042028012296728e-01 3.535020524882512838e-01
-6.048544833997187009e-01 3.826420599031786551e+00 3.643095269436149408e+01 2.417042028012296728e-01 3.535020524882512838e-01
-6.059429231105775138e-01 3.825484295939296064e+00 3.643388040643947789e+01 2.443766179621520984e-01 3.538906337211681352e-01
-6.059429231105775138e-01 3.825484295939296064e+00 3.643388040643947789e+01 2.443766179621520984e-01 3.538906337211681352e-01
-5.898711770018369993e-01 3.868298706412119259e+00 3.651620206605497998e+01 2.262084634037446196e-01 3.534485471910807641e-01
-5.872744816347824637e-01 3.873198515072371784e+00 3.651529630799350201e+01 2.280342190665404223e-01 3.537405522789457968e-01
-5.872744816347824637e-01 3.873198515072371784e+00 3.651529630799350201e+01 2.280342190665404223e-01 3.537405522789457968e-01
-5.872744816347824637e-01 3.873198515072371784e+00 3.651529630799350201e+01 2.280342190665404223e-01 3.537405522789457968e-01
-5.872744816347824637e-01 3.873198515072371784e+00 3.651529630799350201e+01 2.280342190665404223e-01 3.537405522789457968e-01
-5.872744816347824637e-01 3.873198515072371784e+00 3.651529630799350201e+01 2.280342190665404223e-01 3.537405522789457968e-01
-5.872744816347824637e-01 3.873198515072371784e+00 3.651529630799350201e+01 2.280342190665404223e-01 3.537405522789457968e-01
-5.854782099143096552e-01 3.878716927950634830e+00 3.647264328360892449e+01 2.244448788793407257e-01 3.537495242737769274e-01
-5.854782099143096552e-01 3.878716927950634830e+00 3.647264328360892449e+01 2.244448788793407257e-01 3.537495242737769274e-01
-5.844126082179375015e-01 3.881924427827262214e+00 3.650826499306678130e+01 2.272168140257101732e-01 3.539184483299642192e-01
-5.888555145623475262e-01 3.867340982382882597e+00 3.651022417830792932e+01 2.132964184973939747e-01 3.534218738016671191e-01
-5.888555145623475262e-01 3.867340982382882597e+00 3.651022417830792932e+01 2.132964184973939747e-01 3.534218738016671191e-01
-5.888555145623475262e-01 3.867340982382882597e+00 3.651022417830792932e+01 2.132964184973939747e-01 3.534218738016671191e-01
-5.888555145623475262e-01 3.867340982382882597e+00 3.651022417830792932e+01 2.132964184973939747e-01 3.534218738016671191e-01
-5.649261738158590784e-01 3.894187095046352187e+00 3.651268149063871249e+01 1.899504355980088377e-01 3.538646713157229118e-01
-5.649261738158590784e-01 3.894187095046352187e+00 3.651268149063871249e+01 1.899504355980088377e-01 3.538646713157229118e-01
-6.019166149565784441e-01 3.816812246789093699e+00 3.650462205835999185e+01 2.579135195872875874e-01 3.523760233775126149e-01
-6.019166149565784441e-01 3.816812246789093699e+00 3.650462205835999185e+01 2.579135195872875874e-01 3.523760233775126149e-01
-6.026630801107478730e-01 3.815086494353638003e+00 3.649860332405611985e+01 2.575224109888821777e-01 3.523717483182510768e-01
-6.026630801107478730e-01 3.815086494353638003e+00 3.649860332405611985e+01 2.575224109888821777e-01 3.523717483182510768e-01
-6.374388280185355748e-01 3.671087811374826870e+00 3.648297922238414515e+01 2.640394388375110757e-01 3.506843065153430472e-01
-6.374388280185355748e-01 3.671087811374826870e+00 3.648297922238414515e+01 2.640394388375110757e-01 3.506843065153430472e-01
